Player,Nation,Pos,Squad,Comp,Age,Born,90s,Tkl,TklW,Def_3rd_Tackles,Mid_3rd_Tackles,Att_3rd_Tackles,Tkl_challenges,Att_challenges,Tkl%_challenges,Lost_challenges,Blocks,Sh_blocked,Pass_blocked,Int,Tkl+Int,Clr,Err,Cmp,Att,Cmp%,TotDist,PrgDist,short_Cmp,short_Att,short_Cmp%,medium_Cmp,medium_Att,medium_Cmp%,long_Cmp,long_Att,long_Cmp%,Ast,xAG,xA_x,A-xAG,KP,1/3,PPA,CrsPA,PrgP,SCA,PassLive_SCA,PassDead_SCA,TO_SCA,Sh_SCA,Fld_SCA,Def_SCA,GCA,GCA90,PassLive_GCA,PassDead_GCA,TO_GCA,Sh_GCA,Fld_GCA,Def_GCA,MP,Starts,Min,GA,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%_Pen,games,time,goals,xG,assists,xA_y,shots,key_passes,yellow_cards,red_cards,npg,npxG,xGChain,xGBuildup,market_value_in_eur_y
Javier Manquillo,es ESP,DF,Celta Vigo,es La Liga,30,1994,5.7,0.21545090797168356,0.15389350569405968,0.12311480455524776,0.09233610341643582,0.0,0.06155740227762388,0.30778701138811937,20.0,0.24622960911049552,0.15389350569405968,0.09233610341643582,0.06155740227762388,0.21545090797168356,0.4309018159433672,0.4309018159433672,0.0,10.310864881502003,11.480455524776854,89.8,170.42166820560172,48.69190520160049,4.801477377654662,5.201600492459218,92.3,5.016928285626346,5.293936595875653,94.8,0.40012311480455526,0.7079101261926747,56.5,0.0,0.0,0.0030778701138811926,0.0,0.0,0.6771314250538627,0.06155740227762388,0.0,0.7386888273314866,0.03077870113881193,0.03077870113881193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,533.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03077870113881193,0.0,0.0,0.0,0.08824575410352628,0.08824575410352628,4000000
Johan Manzambi,ch SUI,"FW,MF",Freiburg,de Bundesliga,18,2005,3.7,0.5843681519357193,0.14609203798392983,0.0730460189919649,0.21913805697589478,0.29218407596785967,0.0730460189919649,0.29218407596785967,25.0,0.21913805697589478,0.43827611395178956,0.0,0.43827611395178956,0.29218407596785967,0.8765522279035791,0.5113221329437546,0.0,7.888970051132213,10.445580715850985,75.5,133.38203067932795,20.160701241782323,3.5062089116143165,4.382761139517895,80.0,3.944485025566107,4.5288531775018255,87.1,0.43827611395178956,1.1687363038714387,37.5,0.0730460189919649,0.029218407596785973,0.04382761139517894,0.04382761139517894,0.21913805697589478,0.43827611395178956,0.21913805697589478,0.0,0.7304601899196492,0.9495982468955441,0.43827611395178956,0.0,0.21913805697589478,0.14609203798392983,0.14609203798392983,0.0,0.14609203798392983,0.03944485025566105,0.14609203798392983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,332.0,0.14609203798392983,0.14167149817207766,0.0730460189919649,0.02685857622444062,0.8035062089116143,0.21913805697589478,0.14609203798392983,0.0,0.14609203798392983,0.14167149817207766,0.21551774285456132,0.056501366388545214,250000
Alberto Manzoni,it ITA,MF,Atalanta,it Serie A,19,2005,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100.0,1200.0,91.7,19600.0,2900.0,500.0,600.0,83.3,600.0,600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.272377327084539,0.0,0.0,100.0,0.0,0.0,0.0,0.0,3.272377327084539,3.272377327084539,0.0,300000
Alessandro Marcandalli,it ITA,DF,Genoa,it Serie A,21,2002,0.5,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,48.0,80.0,60.0,944.0,188.0,12.0,16.0,75.0,32.0,52.0,61.5,4.0,4.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,407.0,0.0,2.2638742402195926,0.0,0.0,8.0,0.0,8.0,0.0,0.0,2.2638742402195926,1.042793124914169,1.042793124914169,300000
Alessandro Marcandalli,it ITA,DF,Venezia,it Serie A,21,2002,3.9,0.5259697567389876,0.3944773175542406,0.3944773175542406,0.1314924391847469,0.0,0.19723865877712032,0.3944773175542406,50.0,0.19723865877712032,0.3944773175542406,0.19723865877712032,0.19723865877712032,0.1314924391847469,0.6574621959237344,1.7094017094017095,0.0,7.232084155161078,9.861932938856016,73.3,124.32610124917817,52.00525969756738,3.090072320841552,3.616042077580539,85.5,3.5502958579881665,4.536489151873767,78.3,0.3944773175542406,1.2491781722550954,31.6,0.0,0.0,0.0,0.0,0.0,0.6574621959237344,0.0,0.0,0.6574621959237344,0.06574621959237344,0.06574621959237344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,407.0,0.0,0.037210293231748716,0.0,0.0,0.1314924391847469,0.0,0.1314924391847469,0.0,0.0,0.037210293231748716,0.01713992644500605,0.01713992644500605,300000
Marcão,br BRA,DF,Sevilla,es La Liga,28,1996,6.1,0.2687449610319807,0.1881214727223865,0.1612469766191884,0.10749798441279228,0.0,0.0806234883095942,0.13437248051599035,60.0,0.05374899220639614,0.24187046492878264,0.1612469766191884,0.0806234883095942,0.1881214727223865,0.4568664337543672,0.779360386992744,0.02687449610319807,7.632356893308252,8.465466272507392,90.2,136.3343187315238,55.06584251545284,3.278688524590164,3.359312012899759,97.6,3.654931470034937,3.9236764310669185,93.2,0.6718624025799518,0.9943563558183285,67.6,0.0,0.0,0.0026874496103198036,0.0,0.0,0.376242945444773,0.0,0.0,0.5106154259607634,0.05374899220639614,0.05374899220639614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,547.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10749798441279228,0.02687449610319807,0.0,0.0,0.014267610879081837,0.014267610879081837,5500000
Marcão,br BRA,DF,Sevilla,es La Liga,28,1996,6.1,0.2687449610319807,0.1881214727223865,0.1612469766191884,0.10749798441279228,0.0,0.0806234883095942,0.13437248051599035,60.0,0.05374899220639614,0.24187046492878264,0.1612469766191884,0.0806234883095942,0.1881214727223865,0.4568664337543672,0.779360386992744,0.02687449610319807,7.632356893308252,8.465466272507392,90.2,136.3343187315238,55.06584251545284,3.278688524590164,3.359312012899759,97.6,3.654931470034937,3.9236764310669185,93.2,0.6718624025799518,0.9943563558183285,67.6,0.0,0.0,0.0026874496103198036,0.0,0.0,0.376242945444773,0.0,0.0,0.5106154259607634,0.05374899220639614,0.05374899220639614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,547.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10749798441279228,0.02687449610319807,0.0,0.0,0.014267610879081837,0.014267610879081837,1000000
Marcão,br BRA,DF,Sevilla,es La Liga,28,1996,6.1,0.2687449610319807,0.1881214727223865,0.1612469766191884,0.10749798441279228,0.0,0.0806234883095942,0.13437248051599035,60.0,0.05374899220639614,0.24187046492878264,0.1612469766191884,0.0806234883095942,0.1881214727223865,0.4568664337543672,0.779360386992744,0.02687449610319807,7.632356893308252,8.465466272507392,90.2,136.3343187315238,55.06584251545284,3.278688524590164,3.359312012899759,97.6,3.654931470034937,3.9236764310669185,93.2,0.6718624025799518,0.9943563558183285,67.6,0.0,0.0,0.0026874496103198036,0.0,0.0,0.376242945444773,0.0,0.0,0.5106154259607634,0.05374899220639614,0.05374899220639614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,547.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10749798441279228,0.02687449610319807,0.0,0.0,0.014267610879081837,0.014267610879081837,200000
Solly March,eng ENG,"FW,MF",Brighton,eng Premier League,30,1994,1.9,1.662049861495845,0.8310249307479226,0.554016620498615,0.554016620498615,0.554016620498615,1.3850415512465373,2.21606648199446,62.5,0.8310249307479226,0.8310249307479226,0.0,0.8310249307479226,0.554016620498615,2.21606648199446,0.554016620498615,0.2770083102493075,16.62049861495845,26.315789473684212,63.2,274.23822714681444,61.49584487534627,9.695290858725762,11.0803324099723,87.5,4.43213296398892,7.756232686980611,57.1,1.9390581717451527,4.986149584487535,38.9,0.0,0.08310249307479221,0.08310249307479221,-0.08310249307479221,0.8310249307479226,0.554016620498615,1.10803324099723,1.10803324099723,0.554016620498615,1.9390581717451527,1.662049861495845,0.2770083102493075,0.0,0.0,0.0,0.0,0.554016620498615,0.29916897506925216,0.554016620498615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,149.0,0.0,0.014253324181501843,0.0,0.06481661278124991,0.554016620498615,0.8310249307479226,0.554016620498615,0.0,0.0,0.014253324181501843,0.10922377996167316,0.08740219548138226,8000000
Pablo Marí,es ESP,DF,Monza,it Serie A,30,1993,18.1,0.07936265681755746,0.04578614816397545,0.04273373828637709,0.03662891853118036,0.0,0.033576508653582,0.06410060742956564,52.4,0.03052409877598363,0.07325783706236072,0.06410060742956564,0.009157229632795088,0.11293916547113945,0.1923018222886969,0.25945483959586085,0.006104819755196723,3.043252647965568,3.3942797838893797,89.7,58.899300998138024,21.18372455053264,0.9737187509538779,1.0195048991178535,95.5,1.6971398919446898,1.7856597783950425,95.0,0.32966026678062327,0.5128048594365251,64.3,0.0,0.00030524098775983424,0.00030524098775983424,-0.00030524098775983424,0.009157229632795088,0.15262049387991816,0.0,0.0,0.17703977290070508,0.04883855804157382,0.04578614816397545,0.0,0.0,0.0,0.0,0.003052409877598359,0.003052409877598359,0.00018314459265590053,0.003052409877598359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,2731.0,0.0,0.0009918474750298452,0.0,0.000400456835642779,0.02136686914318854,0.009157229632795088,0.012209639510393453,0.003052409877598359,0.0,0.0009918474750298452,0.025694041032846587,0.025694041032846587,3500000
Pablo Marí,es ESP,DF,Fiorentina,it Serie A,30,1993,12.2,0.09406073636119325,0.06046761623219565,0.0739048642837947,0.02015587207739855,0.0,0.0403117441547971,0.0739048642837947,54.5,0.03359312012899759,0.12765385649019084,0.09406073636119325,0.03359312012899759,0.16796560064498794,0.26202633700618116,0.6315506584251546,0.0,3.7960225745767273,4.1588282719699015,91.3,68.2074711099167,24.92609513571621,1.3437248051599036,1.417629669443698,94.8,2.2171459285138404,2.2910507927976353,96.8,0.22171459285138406,0.38296156947057247,57.9,0.0,0.0,0.0006718624025799509,0.0,0.0,0.20827734479978502,0.0,0.0,0.18140284869658696,0.06718624025799518,0.06046761623219565,0.0,0.0,0.006718624025799517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,2731.0,0.0,0.002183143988810328,0.0,0.0008814409024787131,0.047030368180596624,0.02015587207739855,0.02687449610319807,0.006718624025799517,0.0,0.002183143988810328,0.05655485610568982,0.05655485610568982,3500000
Luca Marianucci,it ITA,DF,Empoli,it Serie A,20,2004,11.9,0.1977261492832427,0.08473977826424688,0.12004801920768307,0.07767813007555963,0.0,0.07767813007555963,0.13417131558505754,57.9,0.05649318550949791,0.11298637101899582,0.05649318550949791,0.05649318550949791,0.13417131558505754,0.33189746486830024,0.4448838358872961,0.007061648188687235,2.4998234587952823,3.2554198149848173,76.8,52.77169691405974,22.00409575594944,0.769719652566909,0.8827060235859048,87.2,1.2287267848315797,1.4264529341148224,86.1,0.4519454840759833,0.8332744862650943,54.2,0.0,0.0014123296377374452,0.0014123296377374452,-0.0014123296377374452,0.021184944566061712,0.20478779747192993,0.014123296377374478,0.007061648188687235,0.1977261492832427,0.08473977826424688,0.04236988913212344,0.014123296377374478,0.014123296377374478,0.014123296377374478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1058.0,0.0,0.004424375622841638,0.0,0.00108536833001621,0.05649318550949791,0.021184944566061712,0.0,0.007061648188687235,0.0,0.004424375622841638,0.01374518074056841,0.01309805986832599,175000
Arkaitz Mariezkurrena,es ESP,"FW,MF",Real Sociedad,es La Liga,19,2005,2.7,0.13717421124828527,0.0,0.13717421124828527,0.0,0.0,0.0,0.5486968449931412,0.0,0.5486968449931412,0.5486968449931412,0.13717421124828527,0.41152263374485587,0.13717421124828527,0.2743484224965706,0.5486968449931412,0.0,6.4471879286694085,9.327846364883401,69.1,90.80932784636488,17.146776406035663,4.526748971193414,5.761316872427983,78.6,1.6460905349794235,1.9204389574759944,85.7,0.13717421124828527,0.5486968449931412,25.0,0.0,0.013717421124828518,0.027434842249657036,-0.013717421124828518,0.2743484224965706,0.13717421124828527,0.5486968449931412,0.13717421124828527,0.5486968449931412,0.9602194787379974,0.5486968449931412,0.0,0.2743484224965706,0.13717421124828527,0.0,0.0,0.13717421124828527,0.05075445816186556,0.13717421124828527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,219.0,0.2743484224965706,0.15561415498312278,0.0,0.07037120182654819,1.371742112482853,0.2743484224965706,0.13717421124828527,0.0,0.2743484224965706,0.15561415498312278,0.16145060050961735,0.06407676584027266,175000
Rafa Marín,es ESP,DF,Napoli,it Serie A,22,2002,1.6,0.390625,0.0,0.390625,0.0,0.0,0.390625,0.78125,50.0,0.390625,0.390625,0.390625,0.0,0.390625,0.78125,1.5625,0.0,44.921875,46.09375,97.5,973.828125,352.734375,12.890625,13.28125,97.1,22.65625,23.046875,98.3,9.375,9.765625,96.0,0.0,0.0,0.0,0.0,0.0,1.5625,0.0,0.0,1.953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,133.0,0.0,0.03765490546356881,0.0,0.0,0.78125,0.0,0.390625,0.0,0.0,0.03765490546356881,0.22004986531101167,0.21376021322794253,3000000
Pablo Marín,es ESP,MF,Real Sociedad,es La Liga,21,2003,13.8,0.1312749422390254,0.08926696072253727,0.03150598613736609,0.06826296996429322,0.03150598613736609,0.05250997689561016,0.0997689561016593,52.6,0.04725897920604915,0.0630119722747322,0.015752993068683042,0.04725897920604915,0.026254988447805078,0.1575299306868305,0.07351396765385422,0.0,1.9638731358958201,2.4522159210249943,80.1,31.253938248267165,5.723587481621508,0.9084226002940557,1.0974585171182525,82.8,0.8664146187775676,1.0239445494643982,84.6,0.12077294685990335,0.18378491913463554,65.7,0.010501995379122029,0.0052509976895610145,0.004200798151648812,0.0052509976895610145,0.07351396765385422,0.1995379122033186,0.04725897920604915,0.010501995379122029,0.23629489603024573,0.13652593992858644,0.11552194917034236,0.0,0.010501995379122029,0.0,0.010501995379122029,0.0,0.010501995379122029,0.0007876496534341521,0.010501995379122029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,1224.0,0.0052509976895610145,0.011532748336349182,0.010501995379122029,0.0061673539534377025,0.11027095148078134,0.07351396765385422,0.015752993068683042,0.0,0.0052509976895610145,0.011532748336349182,0.023084539607890232,0.009496518870632934,750000
Guillermo Maripán,cl CHI,DF,Torino,it Serie A,30,1994,26.0,0.05917159763313609,0.034023668639053255,0.03698224852071006,0.02071005917159763,0.0014792899408284,0.03106508875739645,0.04881656804733728,63.6,0.01775147928994083,0.03994082840236686,0.019230769230769232,0.02071005917159763,0.060650887573964495,0.11982248520710059,0.20414201183431954,0.0014792899408284,1.702662721893491,1.9718934911242603,86.3,34.91863905325444,12.244082840236688,0.4393491124260355,0.5088757396449703,86.3,1.0710059171597632,1.1420118343195267,93.8,0.18639053254437868,0.28254437869822485,66.0,0.0014792899408284,0.0014792899408284,0.0013313609467455617,0.0,0.0073964497041420114,0.11686390532544379,0.0073964497041420114,0.0,0.14201183431952666,0.028106508875739643,0.022189349112426034,0.0014792899408284,0.0,0.004437869822485204,0.0,0.0,0.002958579881656804,0.00011834319526626923,0.002958579881656804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,2340.0,0.0014792899408284,0.0015335863982409922,0.0014792899408284,0.0019199824368459925,0.01775147928994083,0.0073964497041420114,0.005917159763313608,0.0014792899408284,0.0014792899408284,0.0015335863982409922,0.005818213924445962,0.004798819282031535,10000000
Mika Mármol,es ESP,DF,Las Palmas,es La Liga,23,2001,26.7,0.08556719830548894,0.04067948771900294,0.04909593345396907,0.0336657829398645,0.0028054819116553747,0.047693192498141364,0.07294252970303973,65.4,0.025249337204898373,0.06452608396807362,0.019638373381587623,0.044887710586485996,0.05330415632145213,0.13887135462694106,0.16973165565515017,0.0028054819116553747,1.5598479428803882,2.0970977289623924,74.4,28.183871284489893,12.612043933846737,0.6999677369580158,0.7855349352635052,89.1,0.6592882492390131,0.8121870134242309,81.2,0.17534261947846094,0.4180168048366508,41.9,0.0014027409558276852,0.002104111433741528,0.0028054819116553747,-0.0007013704779138426,0.022443855293242998,0.16692617374349478,0.022443855293242998,0.009819186690793812,0.14869054131773488,0.05470689727727981,0.047693192498141364,0.0056109638233107495,0.0,0.0014027409558276852,0.0,0.0,0.0056109638233107495,0.00021041114337414982,0.0056109638233107495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,2398.0,0.0,0.0006401445540254907,0.0014027409558276852,0.002188608162697142,0.014027409558276872,0.022443855293242998,0.007013704779138435,0.0,0.0,0.0006401445540254907,0.010474890269423007,0.009618882998535873,800000
Omar Marmoush,eg EGY,"FW,MF",Manchester City,eng Premier League,25,1999,13.1,0.07575316123769012,0.04661732999242468,0.011654332498106167,0.052444496241477775,0.011654332498106167,0.04661732999242468,0.09323465998484937,50.0,0.04661732999242468,0.08740749373579629,0.005827166249053084,0.08158032748674321,0.03496299749431851,0.11071615873200863,0.017481498747159253,0.0,1.4684458947613777,1.8530388671988813,79.2,20.062933395489775,4.94726414544607,0.9556552648447061,1.1246430860672454,85.0,0.40207447118466294,0.5127906299166716,78.4,0.052444496241477775,0.09323465998484937,56.3,0.0,0.016316065497348632,0.012237049123011481,-0.016316065497348632,0.08740749373579629,0.05827166249053086,0.16898782122253947,0.02330866499621234,0.21560515121496418,0.22725948371307036,0.1281976574791679,0.017481498747159253,0.011654332498106167,0.02913583124526543,0.0407901637433716,0.0,0.011654332498106167,0.0008740749373579619,0.005827166249053084,0.0,0.0,0.0,0.005827166249053084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1471.0,0.08740749373579629,0.060917369955785415,0.052444496241477775,0.03750977865028726,0.44869180117708757,0.1922964862187518,0.011654332498106167,0.0,0.07575316123769012,0.052085989029783585,0.09071466210532958,0.028690514263000306,1750000
Omar Marmoush,eg EGY,"FW,MF",Manchester City,eng Premier League,25,1999,13.1,0.07575316123769012,0.04661732999242468,0.011654332498106167,0.052444496241477775,0.011654332498106167,0.04661732999242468,0.09323465998484937,50.0,0.04661732999242468,0.08740749373579629,0.005827166249053084,0.08158032748674321,0.03496299749431851,0.11071615873200863,0.017481498747159253,0.0,1.4684458947613777,1.8530388671988813,79.2,20.062933395489775,4.94726414544607,0.9556552648447061,1.1246430860672454,85.0,0.40207447118466294,0.5127906299166716,78.4,0.052444496241477775,0.09323465998484937,56.3,0.0,0.016316065497348632,0.012237049123011481,-0.016316065497348632,0.08740749373579629,0.05827166249053086,0.16898782122253947,0.02330866499621234,0.21560515121496418,0.22725948371307036,0.1281976574791679,0.017481498747159253,0.011654332498106167,0.02913583124526543,0.0407901637433716,0.0,0.011654332498106167,0.0008740749373579619,0.005827166249053084,0.0,0.0,0.0,0.005827166249053084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1195.0,0.0407901637433716,0.03292219757071659,0.0,0.015598373607744893,0.2855311462036012,0.08740749373579629,0.0,0.0,0.0407901637433716,0.03292219757071659,0.0563079925306846,0.015161381252394374,1750000
Omar Marmoush,eg EGY,FW,Eint Frankfurt,de Bundesliga,25,1999,16.1,0.04629451024266038,0.030863006828440252,0.0,0.011573627560665092,0.03472088268199529,0.011573627560665092,0.02700513097488522,42.9,0.015431503414220124,0.02700513097488522,0.003857875853555031,0.023147255121330187,0.007715751707110062,0.05401026194977045,0.007715751707110062,0.0,1.1573627560665094,1.6588866170286638,69.8,18.780139655105895,6.843871764206627,0.6134022607152501,0.7445700397361211,82.4,0.3356351992592878,0.4668029782801589,71.9,0.15045715828864625,0.32020369584506764,47.0,0.03472088268199529,0.023918830292041195,0.015817290999575632,0.010802052389954086,0.1311677790208711,0.11573627560665095,0.0848732687782107,0.003857875853555031,0.19289379267775159,0.35106670267350787,0.15045715828864625,0.07715751707110063,0.05015238609621542,0.03472088268199529,0.03472088268199529,0.003857875853555031,0.08101539292465566,0.005053817368157086,0.02700513097488522,0.011573627560665092,0.023147255121330187,0.011573627560665092,0.007715751707110062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1471.0,0.057868137803325476,0.04033034936195491,0.03472088268199529,0.024833351777230023,0.2970564407237375,0.12730990316731605,0.007715751707110062,0.0,0.05015238609621542,0.034483532955523165,0.060057648871168566,0.018994557126165972,1750000
