Player,Nation,Pos,Squad,Comp,Age,Born,90s,Tkl,TklW,Def_3rd_Tackles,Mid_3rd_Tackles,Att_3rd_Tackles,Tkl_challenges,Att_challenges,Tkl%_challenges,Lost_challenges,Blocks,Sh_blocked,Pass_blocked,Int,Tkl+Int,Clr,Err,Cmp,Att,Cmp%,TotDist,PrgDist,short_Cmp,short_Att,short_Cmp%,medium_Cmp,medium_Att,medium_Cmp%,long_Cmp,long_Att,long_Cmp%,Ast,xAG,xA_x,A-xAG,KP,1/3,PPA,CrsPA,PrgP,SCA,SCA90,PassLive_SCA,PassDead_SCA,TO_SCA,Sh_SCA,Fld_SCA,Def_SCA,GCA,GCA90,PassLive_GCA,PassDead_GCA,TO_GCA,Sh_GCA,Fld_GCA,Def_GCA,MP,Starts,Min,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%_Pen,games,time,goals,xG,assists,xA_y,shots,key_passes,yellow_cards,red_cards,npg,npxG,xGChain,xGBuildup,market_value_in_eur_y
Junior Ajayi,ci CIV,FW,Hellas Verona,it Serie A,19,2004,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,100.0,74,18,1,1,100.0,3,3,100.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,10.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150000
Kristoffer Ajer,no NOR,DF,Brentford,eng Premier League,26,1998,16.0,26,18,14,11,1,14,27,51.9,13,17,4,13,12,38,50,0,504,644,78.3,7868,2831,260,299,87.0,199,248,80.2,27,54,50.0,0,1.2,0.5,-1.2,8,44,7,4,56,18,1.13,15,0,1,2,0,0,2,0.13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.0,1450.0,0,1.142456667497754,0.0,1.4724152060225606,9.0,9.0,5.0,0.0,0.0,1.142456667497754,4.822844059206545,2.9706503534689546,4000000
Manuel Akanji,ch SUI,DF,Manchester City,eng Premier League,29,1995,22.4,19,12,12,4,3,11,17,64.7,6,11,8,3,9,28,64,3,1632,1744,93.6,27046,7578,776,812,95.6,757,795,95.2,84,113,74.3,0,0.4,1.3,-0.4,9,177,11,2,158,37,1.65,37,0,0,0,0,0,3,0.13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.0,2017.0,0,1.0098738074302671,0.0,0.4246870186179876,15.0,9.0,3.0,0.0,0.0,1.0098738074302671,13.879725754261017,13.611297756433489,25000000
Nathan Aké,nl NED,DF,Manchester City,eng Premier League,29,1995,7.5,9,7,7,2,0,4,6,66.7,2,7,2,5,3,12,22,1,509,542,93.9,8321,2950,248,253,98.0,237,244,97.1,20,34,58.8,0,0.0,0.2,0.0,1,42,1,0,50,8,1.06,8,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,684.0,0,0.2418667152523994,0.0,0.0160249359905719,3.0,1.0,0.0,0.0,0.0,0.2418667152523994,3.5274377912282944,3.38953398168087,28000000
Ilias Akhomach,ma MAR,"MF,FW",Villarreal,es La Liga,20,2004,6.5,12,7,4,4,4,6,12,50.0,6,8,0,8,3,15,13,0,136,185,73.5,2161,534,76,88,86.4,46,63,73.0,8,14,57.1,0,1.0,1.7,-1.0,9,5,8,2,12,29,4.38,17,0,5,1,6,0,1,0.15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,604.0,1,0.6073880009353161,0.0,1.253532700240612,17.0,9.0,1.0,0.0,1.0,0.6073880009353161,3.397372789680958,1.741298319771886,3000000
Kevin Akpoguma,ng NGA,DF,Hoffenheim,de Bundesliga,29,1995,24.7,54,27,36,12,6,30,46,65.2,16,65,37,28,29,83,115,1,1193,1369,87.1,21274,7664,477,507,94.1,598,654,91.4,88,159,55.3,0,0.3,0.6,-0.3,7,101,10,0,98,27,1.09,25,1,0,0,1,0,1,0.04,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,2207.0,0,0.1071487292647361,0.0,0.5916964765638113,5.0,8.0,3.0,0.0,0.0,0.1071487292647361,5.370522538200021,4.812750459648669,3250000
David Alaba,at AUT,DF,Real Madrid,es La Liga,32,1992,3.5,1,0,1,0,0,0,0,0,0,5,5,0,6,7,7,0,206,228,90.4,3522,1456,90,90,100.0,96,98,98.0,15,32,46.9,0,0.1,0.1,-0.1,1,11,1,0,7,2,0.57,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,312.0,0,0.0,0.0,0.0540034137666225,0.0,1.0,1.0,0.0,0.0,0.0,2.8143172040581703,2.760313786566257,38000000
Andreas Albers,dk DEN,FW,St. Pauli,de Bundesliga,34,1990,0.7,1,1,0,0,1,0,1,0.0,1,0,0,0,0,1,1,0,15,29,51.7,233,47,10,18,55.6,4,6,66.7,1,2,50.0,0,0.1,0.1,-0.1,2,1,0,0,3,2,2.95,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,40.0,1,0.6953884139657021,0.0,0.0627559330314397,3.0,2.0,0.0,0.0,1.0,0.6953884139657021,0.7405319102108479,0.0,350000
Raúl Albiol,es ESP,DF,Villarreal,es La Liga,38,1985,13.2,10,9,9,1,0,6,10,60.0,4,10,9,1,6,16,69,1,727,813,89.4,14582,6006,213,225,94.7,433,463,93.5,76,115,66.1,0,0.0,0.1,0.0,0,26,1,0,34,5,0.38,4,0,0,1,0,0,3,0.23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,1186.0,0,0.1134491674602031,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.1134491674602031,2.6963552040979266,2.640093426220119,8000000
Carlos Alcaraz,ar ARG,MF,Southampton,eng Premier League,21,2002,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,13,13,100.0,221,66,7,7,100.0,4,4,100.0,2,2,100.0,0,0.1,0.0,-0.1,1,4,1,1,6,1,9.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,753.0,2,1.660201769322157,3.0,2.288683351129293,27.0,14.0,4.0,0.0,2.0,1.660201769322157,3.914981357753277,0.6430606916546822,10250000
Carlos Alcaraz,ar ARG,"FW,MF",Everton,eng Premier League,21,2002,8.5,11,5,5,3,3,3,11,27.3,8,9,2,7,5,16,10,0,224,278,80.6,3963,1007,96,112,85.7,95,107,88.8,24,37,64.9,3,1.6,0.7,+1.4,13,20,18,3,42,33,3.89,24,2,3,3,1,0,6,0.71,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,753.0,2,1.660201769322157,3.0,2.288683351129293,27.0,14.0,4.0,0.0,2.0,1.660201769322157,3.914981357753277,0.6430606916546822,10250000
Omar Alderete,py PAR,DF,Getafe,es La Liga,27,1996,33.0,43,29,30,11,2,20,30,66.7,10,38,22,16,40,83,241,1,724,1106,65.5,16992,7859,191,235,81.3,367,464,79.1,163,366,44.5,0,0.9,0.9,-0.9,11,132,15,2,112,37,1.12,28,1,1,5,1,1,4,0.12,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0,2999.0,1,2.142343929037452,0.0,0.9147684648633004,38.0,11.0,8.0,0.0,1.0,2.142343929037452,3.7829769225791097,2.743792448192835,4000000
Carles Aleñá,es ESP,"MF,FW",Getafe,es La Liga,26,1998,5.0,6,3,2,3,1,4,13,30.8,9,9,1,8,0,6,7,0,93,117,79.5,1504,299,45,55,81.8,38,44,86.4,6,11,54.5,0,0.1,0.1,-0.1,3,9,3,1,12,8,1.60,7,0,0,0,1,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.0,1568.0,0,1.2464379873126743,2.0,2.068190712481737,20.0,23.0,2.0,0.0,0.0,1.2464379873126743,3.5255685579031706,1.1926605817861855,10000000
Carles Aleñá,es ESP,"MF,FW",Alavés,es La Liga,26,1998,12.1,19,12,6,7,6,7,17,41.2,10,11,0,11,2,21,4,0,359,472,76.1,5385,1500,196,221,88.7,122,155,78.7,25,48,52.1,2,1.3,1.3,+0.7,19,35,14,2,58,44,3.64,27,7,3,3,4,0,4,0.33,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.0,1568.0,0,1.2464379873126743,2.0,2.068190712481737,20.0,23.0,2.0,0.0,0.0,1.2464379873126743,3.5255685579031706,1.1926605817861855,10000000
Trent Alexander-Arnold,eng ENG,DF,Liverpool,eng Premier League,25,1998,26.3,72,50,44,19,9,49,105,46.7,56,26,9,17,31,103,55,4,1448,1971,73.5,27901,11363,632,704,89.8,589,771,76.4,203,418,48.6,6,7.3,7.4,-1.3,52,207,65,20,232,98,3.73,74,15,5,4,0,0,10,0.38,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.0,2405.0,3,1.89413627050817,6.0,8.056737272068858,45.0,52.0,5.0,0.0,3.0,1.89413627050817,20.09090856090188,13.782187223434448,70000000
Faride Alidou,de GER,"FW,MF",Hellas Verona,it Serie A,23,2001,0.8,0,0,0,0,0,0,0,0,0,1,0,1,1,1,3,1,16,20,80.0,198,42,7,7,100.0,4,6,66.7,1,2,50.0,0,0.0,0.0,0.0,1,0,1,1,1,2,2.54,1,0,1,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,63.0,0,0.0125049231573939,0.0,0.0136390067636966,1.0,1.0,0.0,0.0,0.0,0.0125049231573939,0.4287064578384161,0.4162015356123447,1500000
Alisson,br BRA,GK,Liverpool,eng Premier League,31,1992,27.9,1,0,1,0,0,0,1,0.0,1,0,0,0,0,1,13,1,794,959,82.8,17555,11360,229,232,98.7,426,433,98.4,137,289,47.4,0,0.6,0.2,-0.6,1,12,0,0,1,7,0.25,7,0,0,0,0,0,1,0.04,1,0,0,0,0,0,28,28,2508,29,1.04,100,73,72.0,18,7,3,9,32.1,1,1,0,0,0.0,28.0,2511.0,0,0.0,0.0,0.4981032609939575,0.0,1.0,0.0,0.0,0.0,0.0,9.50970114208758,9.01159788109362,30000000
Alisson,br BRA,GK,Liverpool,eng Premier League,31,1992,27.9,1,0,1,0,0,0,1,0.0,1,0,0,0,0,1,13,1,794,959,82.8,17555,11360,229,232,98.7,426,433,98.4,137,289,47.4,0,0.6,0.2,-0.6,1,12,0,0,1,7,0.25,7,0,0,0,0,0,1,0.04,1,0,0,0,0,0,28,28,2508,29,1.04,100,73,72.0,18,7,3,9,32.1,1,1,0,0,0.0,28.0,2511.0,0,0.0,0.0,0.4981032609939575,0.0,1.0,0.0,0.0,0.0,0.0,9.50970114208758,9.01159788109362,3000000
Tadeo Allende,ar ARG,FW,Celta Vigo,es La Liga,25,1999,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,33.3,7,1,1,2,50.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500000
Dele Alli,eng ENG,MF,Como,it Serie A,28,1996,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,100.0,21,4,2,2,100.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,8.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0188860855996608,0.0188860855996608,20000000
Miguel Almirón,py PAR,FW,Newcastle Utd,eng Premier League,30,1994,1.7,3,2,2,0,1,2,3,66.7,1,2,0,2,0,3,0,0,54,66,81.8,707,219,39,42,92.9,13,16,81.3,1,3,33.3,0,0.3,0.2,-0.3,3,3,1,0,6,8,4.59,6,0,1,1,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,138.0,0,0.4826713129878044,0.0,0.1663767416030168,6.0,3.0,0.0,0.0,0.0,0.4826713129878044,0.6716924104839563,0.1632358524948358,16000000
Pontus Almqvist,se SWE,"FW,MF",Parma,it Serie A,25,1999,12.4,17,13,7,7,3,8,17,47.1,9,13,0,13,19,36,8,0,215,297,72.4,2758,504,150,184,81.5,46,65,70.8,7,12,58.3,1,1.3,0.9,-0.3,10,4,4,1,12,26,2.10,15,0,5,3,3,0,2,0.16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.0,1085.0,1,2.062207432463765,1.0,1.6867310833185911,26.0,10.0,5.0,0.0,1.0,2.062207432463765,5.689991846680641,2.2183973472565413,2350000
Marcos Alonso,es ESP,DF,Celta Vigo,es La Liga,33,1990,29.4,35,21,19,13,3,25,44,56.8,19,22,7,15,34,69,126,4,2139,2397,89.2,38937,14018,852,902,94.5,1078,1140,94.6,180,288,62.5,0,1.3,2.0,-1.3,21,226,21,6,215,46,1.56,38,3,1,3,0,1,6,0.20,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.0,2660.0,3,4.144722926430404,0.0,1.8526116041466596,34.0,21.0,9.0,2.0,0.0,1.9148900685831904,12.612315428443251,11.55401865579188,9000000
Giorgio Altare,it ITA,DF,Venezia,it Serie A,25,1998,8.4,13,12,8,3,2,8,15,53.3,7,21,11,10,17,30,49,0,283,389,72.8,5113,1998,105,129,81.4,158,198,79.8,16,49,32.7,0,0.1,0.2,-0.1,1,15,2,1,20,5,0.60,3,0,1,0,0,1,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,750.0,0,0.0842535831034183,0.0,0.1047791242599487,3.0,1.0,2.0,0.0,0.0,0.0842535831034183,0.4232188854366541,0.3866354469209909,125000
Sergi Altimira,es ESP,MF,Betis,es La Liga,22,2001,21.9,61,37,17,38,6,36,60,60.0,24,28,1,27,24,85,43,3,1123,1258,89.3,18063,4176,560,608,92.1,443,480,92.3,82,101,81.2,1,1.7,1.2,-0.7,22,91,13,0,99,52,2.37,40,0,3,2,1,6,1,0.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,1985.0,0,1.6414828356355429,1.0,1.7734992038458586,21.0,22.0,4.0,0.0,0.0,1.6414828356355429,11.457704674452543,9.533348131924868,2000000
Edson Álvarez,mx MEX,MF,West Ham,eng Premier League,26,1997,19.7,50,27,27,15,8,17,35,48.6,18,23,8,15,18,68,46,1,861,1003,85.8,14393,4200,424,475,89.3,361,402,89.8,66,92,71.7,1,0.8,0.9,+0.2,12,92,12,3,85,28,1.42,24,0,2,1,1,0,2,0.10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0,1772.0,0,0.319299204275012,1.0,0.7971771331503987,12.0,12.0,7.0,1.0,0.0,0.319299204275012,4.297576429322362,3.420444831252098,13000000
Hugo Álvarez,es ESP,"MF,DF",Celta Vigo,es La Liga,21,2003,17.5,26,9,12,10,4,10,19,52.6,9,19,2,17,8,34,29,1,799,1013,78.9,12210,3255,429,492,87.2,319,385,82.9,32,57,56.1,3,1.1,2.1,+1.9,17,35,15,3,60,46,2.63,38,0,5,3,0,0,9,0.52,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.0,1572.0,4,2.689221888780594,3.0,1.5981045421212912,25.0,18.0,6.0,0.0,4.0,2.689221888780594,10.966527298092842,7.376502707600594,300000
Yeray Álvarez,es ESP,DF,Athletic Club,es La Liga,29,1995,19.8,25,13,14,9,2,15,22,68.2,7,10,6,4,34,59,129,1,994,1182,84.1,20211,7016,283,316,89.6,608,651,93.4,100,193,51.8,0,0.2,0.4,-0.2,4,80,3,2,105,18,0.91,15,0,0,0,0,3,2,0.10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0,1784.0,1,0.6109129982069135,0.0,0.4750778339803219,9.0,4.0,4.0,0.0,1.0,0.6109129982069135,4.334911390207708,4.297147526405752,14000000
Skelly Alvero,fr FRA,MF,Werder Bremen,de Bundesliga,22,2002,2.6,11,6,5,5,1,4,5,80.0,1,4,0,4,2,13,10,0,68,91,74.7,1077,220,34,41,82.9,30,38,78.9,3,5,60.0,0,0.0,0.1,0.0,0,3,3,0,8,2,0.76,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,222.0,0,0.0343166850507259,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0343166850507259,0.1748683750629425,0.1748683750629425,4000000
Selim Amallah,ma MAR,MF,Valladolid,es La Liga,27,1996,15.3,30,18,10,18,2,10,18,55.6,8,24,2,22,14,44,5,1,318,406,78.3,5560,1659,161,177,91.0,99,118,83.9,45,76,59.2,1,1.1,1.1,-0.1,13,42,11,0,57,32,2.09,16,8,6,1,0,1,1,0.07,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.0,1405.0,3,2.619664514437318,1.0,1.3254356244578958,23.0,13.0,6.0,0.0,2.0,1.876386916264892,3.970121822319925,1.9085519732907412,2500000
Nadiem Amiri,de GER,MF,Mainz 05,de Bundesliga,27,1996,27.5,50,23,13,28,9,19,46,41.3,27,19,4,15,16,66,30,2,1371,1781,77.0,25127,9676,610,683,89.3,546,641,85.2,179,353,50.7,5,6.6,9.2,-1.6,63,173,57,9,204,119,4.33,74,30,6,5,3,1,15,0.55,13,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.0,2501.0,7,5.710457522422075,5.0,8.261441332288086,62.0,62.0,7.0,2.0,5.0,4.194904129952192,16.05507216975093,10.064808908849956,9000000
Samuel Amo-Ameyaw,eng ENG,"FW,DF",Southampton,eng Premier League,18,2006,0.3,1,0,0,1,0,1,1,100.0,0,0,0,0,0,1,0,0,8,9,88.9,107,13,6,6,100.0,2,3,66.7,0,0,0,0,0.1,0.1,-0.1,1,0,1,1,0,2,6.43,1,0,0,0,1,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,21.0,0,0.0327474772930145,0.0,0.0393431074917316,1.0,1.0,1.0,0.0,0.0,0.0327474772930145,0.0720905885100364,0.0,300000
Samuel Amo-Ameyaw,eng ENG,"DF,MF",Strasbourg,fr Ligue 1,18,2006,3.6,5,3,3,2,0,2,9,22.2,7,3,0,3,3,8,2,0,106,123,86.2,1579,280,55,60,91.7,42,47,89.4,3,7,42.9,0,0.6,0.9,-0.6,5,4,5,0,12,14,3.93,9,1,2,2,0,0,1,0.28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,21.0,0,0.0327474772930145,0.0,0.0393431074917316,1.0,1.0,1.0,0.0,0.0,0.0327474772930145,0.0720905885100364,0.0,300000
Mathis Amougou,fr FRA,MF,Chelsea,eng Premier League,18,2006,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,100.0,69,30,6,6,100.0,1,1,100.0,0,0,0,0,0.0,0.0,0.0,0,2,0,0,1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2650000
Mathis Amougou,fr FRA,MF,Saint-Étienne,fr Ligue 1,18,2006,9.5,21,15,15,5,1,10,19,52.6,9,10,0,10,12,33,4,0,232,301,77.1,3514,1194,126,146,86.3,82,107,76.6,14,25,56.0,0,0.4,0.3,-0.4,7,23,4,0,36,17,1.78,14,0,2,1,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2650000
Sofyan Amrabat,ma MAR,MF,Fiorentina,it Serie A,27,1996,2.0,3,2,1,2,0,2,2,100.0,0,1,1,0,0,3,2,0,112,133,84.2,2140,528,46,50,92.0,50,59,84.7,13,20,65.0,0,0.1,0.1,-0.1,2,10,0,0,14,4,2.00,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,180.0,0,0.0,0.0,0.0502852164208889,0.0,2.0,0.0,0.0,0.0,0.0,0.1331173405051231,0.107695747166872,10000000
Joachim Andersen,dk DEN,DF,Crystal Palace,eng Premier League,28,1996,1.0,1,1,1,0,0,1,2,50.0,1,0,0,0,0,1,7,0,61,83,73.5,1227,526,19,21,90.5,31,37,83.8,9,21,42.9,0,0.0,0.0,0.0,0,9,1,0,4,1,1.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.0,2678.0,0,0.8852448537945747,0.0,0.280512185767293,20.0,4.0,7.0,1.0,0.0,0.8852448537945747,10.6725890384987,10.444070791825652,15000000
Joachim Andersen,dk DEN,DF,Fulham,eng Premier League,28,1996,28.7,27,18,20,6,1,15,24,62.5,9,37,28,9,34,61,188,1,1654,2000,82.7,36471,14436,456,497,91.8,918,985,93.2,269,487,55.2,0,0.5,0.5,-0.5,4,196,6,3,112,35,1.23,27,1,0,7,0,0,2,0.07,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.0,2678.0,0,0.8852448537945747,0.0,0.280512185767293,20.0,4.0,7.0,1.0,0.0,0.8852448537945747,10.6725890384987,10.444070791825652,15000000
Elliot Anderson,eng ENG,MF,Nott'ham Forest,eng Premier League,21,2002,30.3,92,56,54,29,9,48,111,43.2,63,48,9,39,31,123,76,4,1085,1386,78.3,17458,5922,572,640,89.4,402,496,81.0,77,165,46.7,6,3.3,3.6,+2.7,37,121,19,2,143,87,2.87,43,20,7,8,4,5,10,0.33,4,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.0,2773.0,2,2.230010911822319,6.0,4.1257980996742845,40.0,37.0,10.0,0.0,2.0,2.230010911822319,9.88364265859127,6.357638165354729,13000000
André,br BRA,MF,Wolves,eng Premier League,23,2001,27.5,91,55,41,41,9,37,63,58.7,26,42,8,34,37,128,30,1,1247,1342,92.9,19660,5471,646,677,95.4,475,500,95.0,80,98,81.6,0,0.8,0.7,-0.8,18,111,5,0,109,49,1.78,41,3,1,0,0,4,3,0.11,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.0,2538.0,0,0.2956870160996914,0.0,0.8052516058087349,10.0,18.0,7.0,0.0,0.0,0.2956870160996914,9.497647654265164,8.866849983111024,10000000
Robert Andrich,de GER,"MF,DF",Leverkusen,de Bundesliga,29,1994,17.8,24,12,8,14,2,7,14,50.0,7,16,8,8,29,53,23,0,865,978,88.4,13929,3332,446,483,92.3,336,373,90.1,56,81,69.1,2,0.3,1.0,+1.7,9,65,8,0,65,33,1.86,25,0,1,5,1,1,4,0.23,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0,1616.0,2,1.740671368315816,1.0,0.4994040429592132,21.0,9.0,7.0,0.0,2.0,1.740671368315816,8.978159502148628,8.24872002005577,800000
Waldemar Anton,de GER,DF,Dortmund,de Bundesliga,28,1996,21.7,34,21,18,10,6,17,23,73.9,6,33,16,17,30,64,112,1,1664,1841,90.4,30553,9607,633,662,95.6,899,959,93.7,122,181,67.4,2,0.8,1.8,+1.2,6,124,6,3,117,41,1.90,32,0,6,2,0,1,5,0.23,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.0,1940.0,2,1.876587314531207,2.0,1.1188903953880072,19.0,6.0,4.0,0.0,2.0,1.876587314531207,10.76238065958023,9.613812036812304,7000000
Michail Antonio,jm JAM,FW,West Ham,eng Premier League,34,1990,9.3,2,2,0,1,1,2,3,66.7,1,6,0,6,0,2,2,0,114,188,60.6,2183,424,52,72,72.2,37,62,59.7,22,31,71.0,1,1.6,0.9,-0.6,9,11,6,2,18,22,2.37,14,0,1,5,1,1,4,0.43,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,859.0,1,2.99339403398335,1.0,1.598572283051908,19.0,9.0,1.0,0.0,1.0,2.99339403398335,5.190587151795626,1.7512829042971134,9000000
Antony,br BRA,"DF,MF",Manchester Utd,eng Premier League,24,2000,1.6,6,3,4,2,0,2,5,40.0,3,2,0,2,2,8,0,0,56,69,81.2,688,111,45,51,88.2,9,14,64.3,1,1,100.0,0,0.1,0.2,-0.1,3,1,5,2,6,8,5.11,6,0,1,0,1,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0,1372.0,5,2.7814827393740416,2.0,4.681491408497095,43.0,37.0,2.0,1.0,5.0,2.7814827393740416,9.913269273936749,5.053524797782302,25000000
Antony,br BRA,"DF,MF",Manchester Utd,eng Premier League,24,2000,1.6,6,3,4,2,0,2,5,40.0,3,2,0,2,2,8,0,0,56,69,81.2,688,111,45,51,88.2,9,14,64.3,1,1,100.0,0,0.1,0.2,-0.1,3,1,5,2,6,8,5.11,6,0,1,0,1,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0,1372.0,5,2.7814827393740416,2.0,4.681491408497095,43.0,37.0,2.0,1.0,5.0,2.7814827393740416,9.913269273936749,5.053524797782302,350000
Antony,br BRA,"DF,MF",Manchester Utd,eng Premier League,24,2000,1.6,6,3,4,2,0,2,5,40.0,3,2,0,2,2,8,0,0,56,69,81.2,688,111,45,51,88.2,9,14,64.3,1,1,100.0,0,0.1,0.2,-0.1,3,1,5,2,6,8,5.11,6,0,1,0,1,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,119.0,0,0.6254736389964819,0.0,0.2294500740244984,6.0,3.0,0.0,0.0,0.0,0.6254736389964819,1.066591788083315,0.3265676498413086,25000000
Antony,br BRA,"DF,MF",Manchester Utd,eng Premier League,24,2000,1.6,6,3,4,2,0,2,5,40.0,3,2,0,2,2,8,0,0,56,69,81.2,688,111,45,51,88.2,9,14,64.3,1,1,100.0,0,0.1,0.2,-0.1,3,1,5,2,6,8,5.11,6,0,1,0,1,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,119.0,0,0.6254736389964819,0.0,0.2294500740244984,6.0,3.0,0.0,0.0,0.0,0.6254736389964819,1.066591788083315,0.3265676498413086,350000
